Row.names	PathwayMutatedGenes	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCAXControl_MutationRate	BRCAXCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION	GLUL(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_APCDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	CDC27(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_BASIGIN_INTERACTIONS	SLC16A8(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	SLC16A8(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_CONVERSION_FROM_APC_CDC20_TO_APC_CDH1_IN_LATE_ANAPHASE	CDC27(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_COPI_MEDIATED_TRANSPORT	COPE(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	XRCC4(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	PTGER1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_ENDOGENOUS_STEROLS	CYP11B1(1),CYP7A1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_FANCONI_ANEMIA_PATHWAY	FANCD2(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	FGF22(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_FRS2MEDIATED_CASCADE	FGF22(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_FURTHER_PLATELET_RELEASATE	TLN1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_GAP_JUNCTION_DEGRADATION	DAB2(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_GLUCOSE_AND_OTHER_SUGAR_SLC_TRANSPORTERS	RHCG(1),SLC16A8(1),SLC39A3(1),SLC39A4(2),SLC6A12(2);SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A7(1)	3	4	8	3	0.571428571429	0.272727272727	0.303700981459232	0.961255656108597	-1.2672822831655	0.999999999883823
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	PGM2(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	AP1B1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS	CYP7A1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	AP1B1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_PHOSPHOLIPASE_CMEDIATED_CASCADE	FGF22(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_PHOSPHORYLATION_OF_THE_APC	CDC27(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	GMPS(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_COMPLEX	PDHX(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	PRKAG3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_RNA_POLYMERASE_I_CHAIN_ELONGATION	POLR1A(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	GTF3A(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION	GTF3A(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	POLR1A(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	POLR1A(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_SHCMEDIATED_CASCADE	FGF22(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_SMOOTH_MUSCLE_CONTRACTION	TLN1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	CYP7A1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	CYP7A1(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
REACTOME_UNFOLDED_PROTEIN_RESPONSE	ATF6(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
SA_FAS_SIGNALING	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
ST_GA13_PATHWAY	ROCK2(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
ST_GRANULE_CELL_SURVIVAL_PATHWAY	CASP3(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
ST_P38_MAPK_PATHWAY	MAPKAPK5(1);	6	1	11	0	0.142857142857	0	NA	1	-1.28990912324027	0.999999999883823
BIOCARTA_BIOPEPTIDES_PATHWAY	PTK2B(1),STAT4(1),STAT5A(1);PTK2B(1)	4	3	10	1	0.428571428571	0.0909090909091	0.151377488173773	0.988562091503268	-1.6798489197904	0.999999999999992
KEGG_BASE_EXCISION_REPAIR	OGG1(2),PARP2(1),POLE2(1);PARP1(1),POLE2(1)	3	4	9	2	0.571428571429	0.181818181818	0.18723359248362	0.987179487179487	-1.70940864689457	0.999999999999992
KEGG_MRNA_SURVEILLANCE_PATHWAY	CLP1(1),PABPC3(1),PAPOLB(1);CLP1(1)	4	3	10	1	0.428571428571	0.0909090909091	0.151377488173773	0.988562091503268	-1.6798489197904	0.999999999999992
KEGG_SALIVARY_SECRETION	ADRA1B(1),CST5(1),KCNN4(1),LPO(2);ADRA1B(2),LPO(2)	3	4	9	2	0.571428571429	0.181818181818	0.18723359248362	0.987179487179487	-1.70940864689457	0.999999999999992
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	RHCG(1),SLC6A12(2);SLC5A7(1)	4	3	10	1	0.428571428571	0.0909090909091	0.151377488173773	0.988562091503268	-1.6798489197904	0.999999999999992
REACTOME_GAP_JUNCTION_TRAFFICKING	DAB2(1),GJB7(1),GJD3(1);GJA10(1)	4	3	10	1	0.428571428571	0.0909090909091	0.151377488173773	0.988562091503268	-1.6798489197904	0.999999999999992
BIOCARTA_PROTEASOME_PATHWAY	PSMB4(1),RPN1(2);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
KEGG_PROTEIN_EXPORT	SEC11C(1),SRP14(1),SRP68(1);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC	CDC27(1),PSMB4(1),PSMD1(1);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING	AP1B1(1),HIP1R(1),SNX9(2);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	AP1B1(1),HIP1R(1),SNX9(2);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
REACTOME_METAL_ION_SLC_TRANSPORTERS	SLC39A3(1),SLC39A4(2);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
REACTOME_PYRUVATE_METABOLISM	LDHA(1),PDHX(1),SLC16A8(1);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENES_FAMILY	SLC39A3(1),SLC39A4(2);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
REACTOME_ZINC_TRANSPORTATION	SLC39A3(1),SLC39A4(2);	4	3	11	0	0.428571428571	0	NA	1	-2.37847490151628	0.999999999999999
BIOCARTA_IL10_PATHWAY	STAT4(1),STAT5A(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
BIOCARTA_IL22BP_PATHWAY	STAT4(1),STAT5A(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
BIOCARTA_LEPTIN_PATHWAY	LEPR(1),PRKAG3(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	ACY3(1),AGXT(2),GLUL(1);AGXT(1)	3	4	10	1	0.571428571429	0.0909090909091	0.089777767352457	0.997549019607843	-2.21889083180686	1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	CASP3(1),PRPH2(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
KEGG_PARKINSONS_DISEASE	CASP3(1),GPR37(1),UQCRC1(1),VDAC3(1);NDUFA6(1),NDUFV1(1)	3	4	10	1	0.571428571429	0.0909090909091	0.089777767352457	0.997549019607843	-2.21889083180686	1
KEGG_PROTEASOME	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	CASP3(1),HIST1H1C(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_INSULIN_SYNTHESIS_AND_SECRETION	RPN1(2),SEC11C(1),SRP14(1),SRP68(1);RPL7(2),RPS16(1)	2	5	8	3	0.714285714286	0.272727272727	0.169516472516328	0.990950226244344	-1.83791242389894	1
REACTOME_MEMBRANE_TRAFFICKING	AP1B1(1),COPE(1),HIP1R(1),SNX9(2);	3	4	11	0	0.571428571429	0	NA	1	-2.84282124887606	1
REACTOME_M_G1_TRANSITION	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	SLC6A12(2);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_P53_INDEPENDENT_DNA_DAMAGE_RESPONSE	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_SIGNALING_BY_WNT	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	PSMB4(1),PSMD1(1);	5	2	11	0	0.285714285714	0	NA	1	-1.88034951158403	1
BIOCARTA_AGPCR_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_AHSP_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAP13_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_ARENRF2_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_ASBCELL_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_SRC_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BARR_MAPK_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BLYMPHOCYTE_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CARM1_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CD40_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CDK5_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CDMAC_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CELL2CELL_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CELLCYCLE_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CFTR_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CLASSIC_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_COMP_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CSK_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CYTOKINE_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_DC_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_DREAM_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF2_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_EPHA4_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_EPONFKB_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_FREE_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_GATA3_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_GLYCOLYSIS_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_GPCR_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_GRANULOCYTES_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_IL17_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_IL4_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_IL5_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_KREB_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_LECTIN_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_MCM_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_MEF2D_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_MPR_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_MTA3_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_NFKB_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_NO1_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_NOS1_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_P27_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_PLATELETAPP_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_PTC1_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RAB_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RANKL_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RANMS_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RB_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RELA_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RNA_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_SHH_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_SKP2E2F_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_SRCRPTP_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_STATHMIN_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_STEM_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_TCRA_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_TCYTOTOXIC_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_TH1TH2_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_THELPER_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_TID_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_VIP_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_WNT_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_BIOTIN_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_CAFFEINE_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_CYANOAMINO_ACID_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_D_GLUTAMINE_AND_D_GLUTAMATE_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_LONG_TERM_POTENTIATION	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_LYSINE_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_METABOLIC_PATHWAYS	ACER1(1),AGXT(2),B4GALT7(1),CEL(1),CHKB(1),CYP11B1(1),CYP7A1(1),DEGS1(1),GALNTL2(1),GLUL(1),GMPS(1),GRHPR(1),HADHA(1),LDHA(1),MCCC2(1),MPI(1),NDST2(1),NME7(1),OLAH(1),PDHX(1),PGM2(1),PI4K2A(1),PNLIPRP2(1),PNMT(1),POLE2(1),POLR1A(1),RPN1(2),ST3GAL4(1),ST6GALNAC1(1),TGDS(1),UQCRC1(1);ACO1(1),ADC(1),ADPGK(1),AGPAT9(1),AGXT(1),ALDH6A1(2),ATP6V1E2(1),ATP6V1H(1),B3GNT5(1),CHPF(1),CRYL1(1),CTH(1),CTPS2(1),CYP27B1(1),DAO(1),DNMT1(2),EBP(1),EXT2(1),GAA(1),GALNT3(1),GMPPB(1),HADHA(3),HPGDS(2),IDH3A(2),INPP5A(3),IPPK(1),LIPT1(1),MGAT4B(1),MGAT4C(1),MOGAT3(1),MPI(1),NANS(1),NDST2(3),NDUFA6(1),NDUFV1(1),NME7(1),NT5C2(1),NT5C3(2),NT5M(1),OTC(1),P4HA2(1),P4HA3(1),PAPSS1(1),PFKP(1),PGK2(1),PIGW(1),PLA2G6(1),PNLIP(1),PNMT(2),POLE2(1),QARS(1),SPHK1(1),ST8SIA5(1),SUCLG2(1),TBXAS1(1),TPH2(1),TUSC3(1),UGT1A3(2)	0	7	0	11	1	1	NA	NA	NA	NA
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	ADRA1B(1),AVPR1B(1),CCKAR(1),CHRNA10(1),GABRA3(1),GALR1(1),GPR156(1),LEPR(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1);ADORA2B(1),ADRA1B(2),ADRA2C(1),AGTR1(1),C3AR1(1),CHRNA10(3),CHRNA2(2),DRD1(1),DRD4(2),GABRD(1),GABRR1(1),GLP1R(1),GRIK1(1),TAAR6(1)	0	7	0	11	1	1	NA	NA	NA	NA
KEGG_OLFACTORY_TRANSDUCTION	OR10K1(1),OR11L1(1),OR1J4(1),OR4C6(1),OR4F15(1),OR51D1(1),OR51F1(1),OR51S1(1),OR5AP2(1),OR5B3(1),OR5T3(1),OR7A10(1);OR10S1(1),OR13G1(1),OR1F1(1),OR2AT4(1),OR4D10(1),OR51T1(1),OR5D16(1),OR5H6(2),OR5R1(1),OR5T3(2),OR6B3(1),OR6C76(1),OR8H2(1)	0	7	0	11	1	1	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_PRION_DISEASES	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_RIBOFLAVIN_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_THYROID_CANCER	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	;	7	0	11	0	0	0	NA	NA	NA	NA
KEGG_VITAMIN_B6_METABOLISM	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PREREPLICATIVE_COMPLEX	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_BETACATENIN_PHOSPHORYLATION_CASCADE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_BOTULINUM_NEUROTOXICITY	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CAM_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CLASS_C3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CLASSICAL_ANTIBODY_MEDIATED_COMPLEMENT_ACTIVATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_COMPLEMENT_CASCADE	;	7	0	11	0	0	0	NA	NA	NA	NA
